text,normalized_text,label,category,mechanism,source_file
Ei! Republic Bank Ghana: <AMOUNT> has been debited from your account for a POS purchase. Balance <AMOUNT>.,Ei! Republic Bank Ghana: <AMOUNT> has been debited from your account for a POS purchase. Balance <AMOUNT>.,0,legitimate,unknown,generated_v1
"Please help me <NAME>. I'm a nurse and I sent my whole <AMOUNT> salary to ur numbr by error. My children have not eaten. I beg you, send it to <PHONE> and God bless you. I will forever be grateful. Abi!","Please help me <NAME>. I'm a nurse and I sent my whole <AMOUNT> salary to ur numbr by error. My children have not eaten. I beg you, send it to <PHONE> and God bless you. I will forever be grateful. Abi!",1,reversal,unknown,generated_v1
Vodafone: Your order <REF> is out for delivery and will arrive today. Track with the rider.,Vodafone: Your order <REF> is out for delivery and will arrive today. Track with the rider.,0,legitimate,unknown,generated_v1
Telecel Money: Cash-out of <AMOUNT> at agent 9PLM was successful. New balance <AMOUNT>.,Telecel Money: Cash-out of <AMOUNT> at agent 9PLM was successful. New balance <AMOUNT>.,0,legitimate,unknown,generated_v1
"Charley, Telecel Cash: Payment of <AMOUNT> to Zeepay was successful. Balance <AMOUNT>.","Charley, Telecel Cash: Payment of <AMOUNT> to Zeepay was successful. Balance <AMOUNT>.",0,legitimate,unknown,generated_v1
"ExpressPay: Your PIN reset code is <REF>. If you did not request this, ignore this message.","ExpressPay: Your PIN reset code is <REF>. If you did not request this, ignore this message.",0,legitimate,unknown,generated_v1
"CHALE, OFFICIAL: MTN MOBILE MONEY CUSTOMER APPRECIATION DRAW RESULTS. YOUR NUMBR EMERGED 1ST AMONG 2 MILLION SUBSCRIBERS AND HAS WON <AMOUNT>. TO PROCESS YOUR WINNINGS YOU MUST FIRST CONFIRM A SMALL ACTIVATION FEE OF <AMOUNT> VIA <URL>. DO NOT TELL ANYONE AS IT MAY DISQUALIFY YOU.","CHALE, OFFICIAL: MTN MOBILE MONEY CUSTOMER APPRECIATION DRAW RESULTS. YOUR NUMBR EMERGED 1ST AMONG 2 MILLION SUBSCRIBERS AND HAS WON <AMOUNT>. TO PROCESS YOUR WINNINGS YOU MUST FIRST CONFIRM A SMALL ACTIVATION FEE OF <AMOUNT> VIA <URL>. DO NOT TELL ANYONE AS IT MAY DISQUALIFY YOU.",1,promo,unknown,generated_v1
Ei! ADB Bank SECURITY ALERT: Unusual activity detected on ur account. Verify ur PIN at <URL> or ur account will be suspended.,Ei! ADB Bank SECURITY ALERT: Unusual activity detected on ur account. Verify ur PIN at <URL> or ur account will be suspended.,1,alert,unknown,generated_v1
CalBank: New savings feature is live. Dial *100# to start earning interest on your wallet.,CalBank: New savings feature is live. Dial *100# to start earning interest on your wallet.,0,legitimate,unknown,generated_v1
"Chale, Access Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *100# for details.","Chale, Access Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *100# for details.",0,legitimate,unknown,generated_v1
ALERT: Your Telecel Money wallet will be deactivated today. Call <PHONE> immediately to keep it active. Yɛ frɛ wo.,ALERT: Your Telecel Money wallet will be deactivated today. Call <PHONE> immediately to keep it active. Yɛ frɛ wo.,1,alert,unknown,generated_v1
"Massa, Please help me <NAME>. I'm a nurse and I sent my whole <AMOUNT> salary to your number by error. My children have not eaten. I beg you, send it to <PHONE> and God bless you. I will forever be grateful.","Massa, Please help me <NAME>. I'm a nurse and I sent my whole <AMOUNT> salary to your number by error. My children have not eaten. I beg you, send it to <PHONE> and God bless you. I will forever be grateful.",1,reversal,unknown,generated_v1
"Massa, YOU HAVE WON <AMOUNT> in the Telecel Ghana promo! To receive your prize dial *170# and follow the steps. Hurry!","Massa, YOU HAVE WON <AMOUNT> in the Telecel Ghana promo! To receive your prize dial *170# and follow the steps. Hurry!",1,promo,unknown,generated_v1
Fidelity Bank Ghana: Thank you for visiting our branch. Kindly rate your experience by dialing our short code.,Fidelity Bank Ghana: Thank you for visiting our branch. Kindly rate your experience by dialing our short code.,0,legitimate,unknown,generated_v1
"Sister, CalBank FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not u, cancel immediately by confirming ur PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost u ur balance. Yɛ frɛ wo.","Sister, CalBank FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not u, cancel immediately by confirming ur PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost u ur balance. Yɛ frɛ wo.",1,alert,unknown,generated_v1
OFFICIAL: MTN MoMo weekend draw RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.,OFFICIAL: MTN MoMo weekend draw RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.,1,promo,unknown,generated_v1
OFFICIAL: AirtelTigo Money festive promo RESULTS. Your numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Ei!,OFFICIAL: AirtelTigo Money festive promo RESULTS. Your numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Ei!,1,promo,unknown,generated_v1
"Chale, Good evening, I mistakenly loaded <AMOUNT> onto ur line instead of my shop account. Reverse it to <PHONE> pls. Wai!","Chale, Good evening, I mistakenly loaded <AMOUNT> onto ur line instead of my shop account. Reverse it to <PHONE> pls. Wai!",1,reversal,unknown,generated_v1
"Sister, MTN Mobile Money: Payment of <AMOUNT> to <NAME> was successful. Available balance <AMOUNT>. Ref <REF>. Wai!","Sister, MTN Mobile Money: Payment of <AMOUNT> to <NAME> was successful. Available balance <AMOUNT>. Ref <REF>. Wai!",0,legitimate,unknown,generated_v1
"Boss, StarTimes: Your payment of <AMOUNT> has been received. Thank you.","Boss, StarTimes: Your payment of <AMOUNT> has been received. Thank you.",0,legitimate,unknown,generated_v1
"Dear customer, your MTN Mobile Money account has been temporarily locked. Restore access at <URL> within 24 hours.","Dear customer, your MTN Mobile Money account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
"Chale, Dear customer, ur Ghana Card account has been temporarily locked. Restore access at <URL> within 24 hours.","Chale, Dear customer, ur Ghana Card account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
AirtelTigo Money: Cash-out of <AMOUNT> at agent R854 was successful. New balance <AMOUNT>.,AirtelTigo Money: Cash-out of <AMOUNT> at agent R854 was successful. New balance <AMOUNT>.,0,legitimate,unknown,generated_v1
OFFICIAL: MTN Ghana mega promo RESULTS. Ur number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Chale!,OFFICIAL: MTN Ghana mega promo RESULTS. Ur number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you. Chale!,1,promo,unknown,generated_v1
Ei! Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Cash customer appreciation draw. Claim now at <URL>,Ei! Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Cash customer appreciation draw. Claim now at <URL>,1,promo,unknown,generated_v1
Bolt: Your order <REF> is out for delivery and will arrive today. Track with the rider. Broni!,Bolt: Your order <REF> is out for delivery and will arrive today. Track with the rider. Broni!,0,legitimate,unknown,generated_v1
ShopRite: Your order <REF> is out for delivery and will arrive today. Track with the rider.,ShopRite: Your order <REF> is out for delivery and will arrive today. Track with the rider.,0,legitimate,unknown,generated_v1
Stanbic Bank Ghana records show your detals require re-verification. Update at <URL> within 7 days to avoid deactivation.,Stanbic Bank Ghana records show your detals require re-verification. Update at <URL> within 7 days to avoid deactivation.,1,alert,unknown,generated_v1
MTN MoMo: You are today's lucky winner of <AMOUNT>! Verify your win at <URL> before it expires in 1 hour.,MTN MoMo: You are today's lucky winner of <AMOUNT>! Verify your win at <URL> before it expires in 1 hour.,1,promo,unknown,generated_v1
Notice: Ur line qualifies for a cash reward of <AMOUNT> from our subscriber reward scheme. Caim link: <URL>. Offer closes today. Abi!,Notice: Ur line qualifies for a cash reward of <AMOUNT> from our subscriber reward scheme. Caim link: <URL>. Offer closes today. Abi!,1,promo,unknown,generated_v1
Telecel Cash: Payment of <AMOUNT> to Vodafone was successful. Balance <AMOUNT>.,Telecel Cash: Payment of <AMOUNT> to Vodafone was successful. Balance <AMOUNT>.,0,legitimate,unknown,generated_v1
Zenith Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *100# for details. Chale!,Zenith Bank Ghana: Refer a friend and you both get <AMOUNT> airtime free. Dial *100# for details. Chale!,0,legitimate,unknown,generated_v1
Prudential Bank: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>. Wai!,Prudential Bank: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>. Wai!,0,legitimate,unknown,generated_v1
"Ɛyɛ, Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Wai!","Ɛyɛ, Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Wai!",1,reversal,unknown,generated_v1
"HELLO, MOMO REVERSAL: <AMOUNT> WAS MISTAKENLY TRANSFERRED TO UR NUMBER. SEND BACK TO <PHONE> IMMEDIATELY. ABI!","HELLO, MOMO REVERSAL: <AMOUNT> WAS MISTAKENLY TRANSFERRED TO UR NUMBER. SEND BACK TO <PHONE> IMMEDIATELY. ABI!",1,reversal,unknown,generated_v1
"Ei! Boss, I did a wrong send of <AMOUNT> to u. My mother is in hospital, please refund to <PHONE> urgently.","Ei! Boss, I did a wrong send of <AMOUNT> to u. My mother is in hospital, please refund to <PHONE> urgently.",1,reversal,unknown,generated_v1
"Boss, YOU HAVE WON <AMOUNT> in the Telecel Ghana promo! To receive ur prize dial *138# and follow the steps. Hurry! Yɛ frɛ wo.","Boss, YOU HAVE WON <AMOUNT> in the Telecel Ghana promo! To receive ur prize dial *138# and follow the steps. Hurry! Yɛ frɛ wo.",1,promo,unknown,generated_v1
Telecel Cash: Cash-out of <AMOUNT> at agent QQ81 was successful. New balance <AMOUNT>. Yoo!,Telecel Cash: Cash-out of <AMOUNT> at agent QQ81 was successful. New balance <AMOUNT>. Yoo!,0,legitimate,unknown,generated_v1
"Chale, I sent <AMOUNT> to your wallet by mistake, it was meant for my brother. Please return it to <PHONE> now. Yɛ frɛ wo.","Chale, I sent <AMOUNT> to your wallet by mistake, it was meant for my brother. Please return it to <PHONE> now. Yɛ frɛ wo.",1,reversal,unknown,generated_v1
MTN Mobile Money records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation. Broni!,MTN Mobile Money records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation. Broni!,1,alert,unknown,generated_v1
GT Bank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>. Abi!,GT Bank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>. Abi!,0,legitimate,unknown,generated_v1
CONGRATULATIONS <NAME>! UR NUMBER HAS BEEN SELECTED AS A WINNER OF <AMOUNT> IN THE TELECEL GHANA FESTIVE PROMO. CLAIM NOW AT <URL> WAI!,CONGRATULATIONS <NAME>! UR NUMBER HAS BEEN SELECTED AS A WINNER OF <AMOUNT> IN THE TELECEL GHANA FESTIVE PROMO. CLAIM NOW AT <URL> WAI!,1,promo,unknown,generated_v1
First Atlantic Bank: Buy airtime and stand a chance to win in our end-of-year promo. Dial *170#.,First Atlantic Bank: Buy airtime and stand a chance to win in our end-of-year promo. Dial *170#.,0,legitimate,unknown,generated_v1
"Massa, Good evening, I mistakenly loaded <AMOUNT> onto your line instead of my shop account. Reverse it to <PHONE> pls. Chale!","Massa, Good evening, I mistakenly loaded <AMOUNT> onto your line instead of my shop account. Reverse it to <PHONE> pls. Chale!",1,reversal,unknown,generated_v1
"Charley, Telecel Money records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation.","Charley, Telecel Money records show your details require re-verification. Update at <URL> within 7 days to avoid deactivation.",1,alert,unknown,generated_v1
Ecobank Ghana: Your salary of <AMOUNT> has been credited to your account. Available balance <AMOUNT>. Yɛ frɛ wo.,Ecobank Ghana: Your salary of <AMOUNT> has been credited to your account. Available balance <AMOUNT>. Yɛ frɛ wo.,0,legitimate,unknown,generated_v1
Ghana Water: Scheduled maintenance in your area may affect service briefly. We apologise for the inconvenience.,Ghana Water: Scheduled maintenance in your area may affect service briefly. We apologise for the inconvenience.,0,legitimate,unknown,generated_v1
GCB Bank SECURITY ALERT: Unusual activity detected on your account. Verify your PIN at <URL> or your account will be suspended.,GCB Bank SECURITY ALERT: Unusual activity detected on your account. Verify your PIN at <URL> or your account will be suspended.,1,alert,unknown,generated_v1
"Massa, MTN Mobile Money: Get double data on every bundle purchase this week. Dial *171# to buy. Medaase!","Massa, MTN Mobile Money: Get double data on every bundle purchase this week. Dial *171# to buy. Medaase!",0,legitimate,unknown,generated_v1
Fidelity Bank Ghana: Your token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Chale!,Fidelity Bank Ghana: Your token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Chale!,1,alert,unknown,generated_v1
"Ɛyɛ, Absa Bank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>.","Ɛyɛ, Absa Bank Ghana: Your account has been credited with <AMOUNT>. Available balance <AMOUNT>. Ref <REF>.",0,legitimate,unknown,generated_v1
"Ei! Dear customer, your GT Bank Ghana account has been temporarily locked. Restore access at <URL> within 24 hours.","Ei! Dear customer, your GT Bank Ghana account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
"Massa, Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Chale!","Massa, Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to your number. Send back to <PHONE> immediately. Chale!",1,reversal,unknown,generated_v1
AirtelTigo Money: We have updated our service terms. Continued use of your account means you accept them. Yoo!,AirtelTigo Money: We have updated our service terms. Continued use of your account means you accept them. Yoo!,0,legitimate,unknown,generated_v1
Stanbic Bank Ghana: Your requested account statement has been processed. Contact your branch for enquiries.,Stanbic Bank Ghana: Your requested account statement has been processed. Contact your branch for enquiries.,0,legitimate,unknown,generated_v1
Absa Bank Ghana: Your salary of <AMOUNT> has been credited to your account. Available balance <AMOUNT>.,Absa Bank Ghana: Your salary of <AMOUNT> has been credited to your account. Available balance <AMOUNT>.,0,legitimate,unknown,generated_v1
Telecel Cash: Get double data on every bundle purchase this week. Dial *110# to buy. Yɛ frɛ wo.,Telecel Cash: Get double data on every bundle purchase this week. Dial *110# to buy. Yɛ frɛ wo.,0,legitimate,unknown,generated_v1
"Sister, Zenith Bank Ghana: Enjoy 25% bonus data this weekend. Dial *100# to activate.","Sister, Zenith Bank Ghana: Enjoy 25% bonus data this weekend. Dial *100# to activate.",0,legitimate,unknown,generated_v1
ADB Bank: Your salary of <AMOUNT> has been credited to your account. Available balance <AMOUNT>. Chale!,ADB Bank: Your salary of <AMOUNT> has been credited to your account. Available balance <AMOUNT>. Chale!,0,legitimate,unknown,generated_v1
"AirtelTigo Money FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel imediately by confirming ur PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you ur balance.","AirtelTigo Money FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel imediately by confirming ur PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you ur balance.",1,alert,unknown,generated_v1
"Charley, Please I beg you <NAME>, I wrongly sent <AMOUNT> to ur line. Kindly send it back to <PHONE>. Chale!","Charley, Please I beg you <NAME>, I wrongly sent <AMOUNT> to ur line. Kindly send it back to <PHONE>. Chale!",1,reversal,unknown,generated_v1
ExpressPay: Your prepaid units have been credited. Enjoy uninterrupted service. Wai!,ExpressPay: Your prepaid units have been credited. Enjoy uninterrupted service. Wai!,0,legitimate,unknown,generated_v1
GCB Bank: Thank you for visiting our branch. Kindly rate your experience by dialing our short code. Yoo!,GCB Bank: Thank you for visiting our branch. Kindly rate your experience by dialing our short code. Yoo!,0,legitimate,unknown,generated_v1
Zeepay: Use code <REF> to complete your transaction. This code expires in 5 minutes. Never share it.,Zeepay: Use code <REF> to complete your transaction. This code expires in 5 minutes. Never share it.,0,legitimate,unknown,generated_v1
"Charley, Good evening, I mistakenly loaded <AMOUNT> onto your line instead of my shop account. Reverse it to <PHONE> pls. Chale!","Charley, Good evening, I mistakenly loaded <AMOUNT> onto your line instead of my shop account. Reverse it to <PHONE> pls. Chale!",1,reversal,unknown,generated_v1
Prudential Bank: We have updated our service terms. Continued use of your account means you accept them.,Prudential Bank: We have updated our service terms. Continued use of your account means you accept them.,0,legitimate,unknown,generated_v1
First Atlantic Bank: New savings feature is live. Dial *138# to start earning interest on your wallet.,First Atlantic Bank: New savings feature is live. Dial *138# to start earning interest on your wallet.,0,legitimate,unknown,generated_v1
"Chale, AirtelTigo Money: Payment of <AMOUNT> to Ghana Water was successful. Balance <AMOUNT>. Ei!","Chale, AirtelTigo Money: Payment of <AMOUNT> to Ghana Water was successful. Balance <AMOUNT>. Ei!",0,legitimate,unknown,generated_v1
"Charley, Telecel Money: Our offices will be closed on the upcoming public holiday. Normal service resumes the next working day.","Charley, Telecel Money: Our offices will be closed on the upcoming public holiday. Normal service resumes the next working day.",0,legitimate,unknown,generated_v1
"Ɛyɛ, Absa Bank Ghana: Ur token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Chale!","Ɛyɛ, Absa Bank Ghana: Ur token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Chale!",1,alert,unknown,generated_v1
"Massa, I sent <AMOUNT> to your wallet by mistake, it was meant for my brother. Please return it to <PHONE> now.","Massa, I sent <AMOUNT> to your wallet by mistake, it was meant for my brother. Please return it to <PHONE> now.",1,reversal,unknown,generated_v1
"Pls I beg you <NAME>, I wrongly sent <AMOUNT> to your line. Kindly send it back to <PHONE>. Yoo!","Pls I beg you <NAME>, I wrongly sent <AMOUNT> to your line. Kindly send it back to <PHONE>. Yoo!",1,reversal,unknown,generated_v1
Stanbic Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *110# to check.,Stanbic Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *110# to check.,0,legitimate,unknown,generated_v1
Fidelity Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *126# to check. Medaase!,Fidelity Bank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *126# to check. Medaase!,0,legitimate,unknown,generated_v1
Telecel Money: Payment of <AMOUNT> to Bolt was successful. Balance <AMOUNT>. Ei!,Telecel Money: Payment of <AMOUNT> to Bolt was successful. Balance <AMOUNT>. Ei!,0,legitimate,unknown,generated_v1
Telecel Money: Payment of <AMOUNT> to Vodafone was successful. Balance <AMOUNT>.,Telecel Money: Payment of <AMOUNT> to Vodafone was successful. Balance <AMOUNT>.,0,legitimate,unknown,generated_v1
MTN Mobile Money: Payment of <AMOUNT> to StarTimes was successful. Balance <AMOUNT>.,MTN Mobile Money: Payment of <AMOUNT> to StarTimes was successful. Balance <AMOUNT>.,0,legitimate,unknown,generated_v1
"Dear customer, your CalBank account has been temporarily locked. Restore access at <URL> within 24 hours.","Dear customer, your CalBank account has been temporarily locked. Restore access at <URL> within 24 hours.",1,alert,unknown,generated_v1
MTN Mobile Money: Cash-in of <AMOUNT> at agent 4HNP successful. Balance <AMOUNT>. ID <REF>.,MTN Mobile Money: Cash-in of <AMOUNT> at agent 4HNP successful. Balance <AMOUNT>. ID <REF>.,0,legitimate,unknown,generated_v1
"Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to ur numbr. Send back to <PHONE> immediately. Ei!","Hello, MoMo reversal: <AMOUNT> was mistakenly transferred to ur numbr. Send back to <PHONE> immediately. Ei!",1,reversal,unknown,generated_v1
Telecel Cash: New savings feature is live. Dial *126# to start earning interest on your wallet. Broni!,Telecel Cash: New savings feature is live. Dial *126# to start earning interest on your wallet. Broni!,0,legitimate,unknown,generated_v1
"ADB Bank FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance. Abi!","ADB Bank FRAUD PREVENTION: We detected a login of <AMOUNT> withdrawal from a new device. If this was not you, cancel immediately by confirming your PIN and OTP at <URL>. This link expires in 15 minutes. Ignoring this may cost you your balance. Abi!",1,alert,unknown,generated_v1
YOU HAVE WON <AMOUNT> in the Telecel Money promo! To receive your prize dial *100# and follow the steps. Hurry!,YOU HAVE WON <AMOUNT> in the Telecel Money promo! To receive your prize dial *100# and follow the steps. Hurry!,1,promo,unknown,generated_v1
First Atlantic Bank: <REF> is your verification code. Our staff will never ask for it.,First Atlantic Bank: <REF> is your verification code. Our staff will never ask for it.,0,legitimate,unknown,generated_v1
"Charley, Dear customer, your SIM has won <AMOUNT> plus a phone in our draw. Send your details to <PHONE> to claim. Yɛ frɛ wo.","Charley, Dear customer, your SIM has won <AMOUNT> plus a phone in our draw. Send your details to <PHONE> to claim. Yɛ frɛ wo.",1,promo,unknown,generated_v1
"Boss, Republic Bank Ghana: We have updated our service terms. Continued use of your account means you accept them.","Boss, Republic Bank Ghana: We have updated our service terms. Continued use of your account means you accept them.",0,legitimate,unknown,generated_v1
"Sister, First Atlantic Bank: Enjoy 15% bonus data this weekend. Dial *124# to activate. Chale!","Sister, First Atlantic Bank: Enjoy 15% bonus data this weekend. Dial *124# to activate. Chale!",0,legitimate,unknown,generated_v1
MTN MoMo: Refer a friend and you both get <AMOUNT> airtime free. Dial *138# for details.,MTN MoMo: Refer a friend and you both get <AMOUNT> airtime free. Dial *138# for details.,0,legitimate,unknown,generated_v1
"Boss, Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Money end-of-year promo. Claim now at <URL>","Boss, Congratulations <NAME>! Your number has been selected as a winner of <AMOUNT> in the Telecel Money end-of-year promo. Claim now at <URL>",1,promo,unknown,generated_v1
CalBank: Ur token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Abi!,CalBank: Ur token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Abi!,1,alert,unknown,generated_v1
Melcom: Your prepaid units have been credited. Enjoy uninterrupted service. Yoo!,Melcom: Your prepaid units have been credited. Enjoy uninterrupted service. Yoo!,0,legitimate,unknown,generated_v1
"Sister, Access Bank Ghana: Dear customer, kindly update your KYC at any of our branches at your convenience. Ei!","Sister, Access Bank Ghana: Dear customer, kindly update your KYC at any of our branches at your convenience. Ei!",0,legitimate,unknown,generated_v1
"Charley, Access Bank Ghana: Your complaint with reference <REF> has been logged. We will get back to you shortly.","Charley, Access Bank Ghana: Your complaint with reference <REF> has been logged. We will get back to you shortly.",0,legitimate,unknown,generated_v1
"Broni, Access Bank Ghana: Our offices will be closed on the upcoming public holiday. Normal service resumes the next working day.","Broni, Access Bank Ghana: Our offices will be closed on the upcoming public holiday. Normal service resumes the next working day.",0,legitimate,unknown,generated_v1
Republic Bank Ghana: Your token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Broni!,Republic Bank Ghana: Your token/PIN has expired. Renew it now at <URL> to continue enjoying our services. Broni!,1,alert,unknown,generated_v1
"Sister, OFFICIAL: Telecel Cash customer appreciation draw RESULTS. Ur numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings u must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify u. Yɛ frɛ wo.","Sister, OFFICIAL: Telecel Cash customer appreciation draw RESULTS. Ur numbr emerged 1st among 2 million subscribers and has won <AMOUNT>. To process ur winnings u must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify u. Yɛ frɛ wo.",1,promo,unknown,generated_v1
ADB Bank: Get double data on every bundle purchase this week. Dial *170# to buy.,ADB Bank: Get double data on every bundle purchase this week. Dial *170# to buy.,0,legitimate,unknown,generated_v1
ALERT: Ur Access Bank Ghana wallet will be deactivated today. Call <PHONE> imediately to keep it active. Medaase!,ALERT: Ur Access Bank Ghana wallet will be deactivated today. Call <PHONE> imediately to keep it active. Medaase!,1,alert,unknown,generated_v1
MTN MoMo: Cash-out of <AMOUNT> at agent L5RV was successful. New balance <AMOUNT>.,MTN MoMo: Cash-out of <AMOUNT> at agent L5RV was successful. New balance <AMOUNT>.,0,legitimate,unknown,generated_v1
"Charley, MTN MoMo: Get double data on every bundle purchase this week. Dial *138# to buy.","Charley, MTN MoMo: Get double data on every bundle purchase this week. Dial *138# to buy.",0,legitimate,unknown,generated_v1
MTN Mobile Money: Payment of <AMOUNT> to <NAME> was successful. Available balance <AMOUNT>. Ref <REF>. Medaase!,MTN Mobile Money: Payment of <AMOUNT> to <NAME> was successful. Available balance <AMOUNT>. Ref <REF>. Medaase!,0,legitimate,unknown,generated_v1
Ecobank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *171# to check.,Ecobank Ghana: Your loyalty points can now be redeemed for airtime and data. Dial *171# to check.,0,legitimate,unknown,generated_v1
"Boss, Uber: Your order <REF> is out for delivery and will arrive today. Track with the rider.","Boss, Uber: Your order <REF> is out for delivery and will arrive today. Track with the rider.",0,legitimate,unknown,generated_v1
"AirtelTigo Money: Dear customer, kindly update your KYC at any of our branches at your convenience. Yoo!","AirtelTigo Money: Dear customer, kindly update your KYC at any of our branches at your convenience. Yoo!",0,legitimate,unknown,generated_v1
YOU HAVE WON <AMOUNT> in the MTN Mobile Money promo! To receive your prize dial *138# and follow the steps. Hurry!,YOU HAVE WON <AMOUNT> in the MTN Mobile Money promo! To receive your prize dial *138# and follow the steps. Hurry!,1,promo,unknown,generated_v1
"Ɛyɛ, Notice: Ur line qualifies for a cash reward of <AMOUNT> from our end-of-year promo. Caim link: <URL>. Offer closes today.","Ɛyɛ, Notice: Ur line qualifies for a cash reward of <AMOUNT> from our end-of-year promo. Caim link: <URL>. Offer closes today.",1,promo,unknown,generated_v1
"Ɛyɛ, GCB Bank: Refer a friend and you both get <AMOUNT> airtime free. Dial *171# for details.","Ɛyɛ, GCB Bank: Refer a friend and you both get <AMOUNT> airtime free. Dial *171# for details.",0,legitimate,unknown,generated_v1
Ei! Congratulations <NAME>! Your numbr has been selected as a winnr of <AMOUNT> in the Telecel Cash end-of-year promo. Claim now at <URL> Wai!,Ei! Congratulations <NAME>! Your numbr has been selected as a winnr of <AMOUNT> in the Telecel Cash end-of-year promo. Claim now at <URL> Wai!,1,promo,unknown,generated_v1
"Massa, OFFICIAL: Telecel Money loyalty draw RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.","Massa, OFFICIAL: Telecel Money loyalty draw RESULTS. Your number emerged 1st among 2 million subscribers and has won <AMOUNT>. To process your winnings you must first confirm a small activation fee of <AMOUNT> via <URL>. Do not tell anyone as it may disqualify you.",1,promo,unknown,generated_v1
Absa Bank Ghana: Enjoy 15% bonus data this weekend. Dial *171# to activate.,Absa Bank Ghana: Enjoy 15% bonus data this weekend. Dial *171# to activate.,0,legitimate,unknown,generated_v1
